EpiOrStroma,Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
1,138.74860392,80.878870951,174.63783125,52.322808277,53.996508738,44.424642968,0.018719061923,0.46892496653,-0.2071940002,0.35191684829,0.20513818917,0.44294496254,4,0,28,255,253,255,152.48287972,99.431079895,179.73836699,200.67827004,152.24578059,222.58227848,-45.0728,-46.5616,-41.7792,-389.53515273,-886.52588581,-203.36980092,109.48199638,132.40308644,84.851939866,50.934594935,68.04993456,41.484681274,242.4375,238.6875,248.5,3.9205986469,3.4043859578,4.0466035141,0.016171585035,0.014262941955,0.016284118769,-67.131776537,-91.447621257,-44.069568087,67.131776537,91.503853506,44.069568087,1,0.9344,1,-51.0918093,-68.535057339,-34.686498929,0.73086968979,0.54130743952,0.83429303751,0.76953636001,9849,1444,2.33e+08,1.7786259542,9849,0.13434903047,9849,1.31e+08,0.71682842953,3.4711538462,3.099096355,1.2019552546,0,0.010656595228,2.2314199763,0.29482320396,2.220763381,3.6375681046,9809,9809,6.6540268349,0.078765674321,194,188,0,1250.957045,14.053392887,37.079702297,289.67647059,214.06839487,1.6484294047,0.30264919777,0.62306904736,0.21898258307,162.42218286,47.528576144,0.035000611156,1504.9214297,29.106725065,9.9401549027,6.4921575715e-05,140.14450718,53.169854628,0.85664100431,10,23,3411,6066,0.34632957661,0.61590009138,0.037770332013
0,184.31081719,88.081719414,206.67217761,46.588173939,34.356056553,34.143273189,-0.77787096423,-0.36968390449,-0.82878543553,0.38473052121,0.18386183912,0.43140763967,27,0,66,255,187,255,194.75733855,101.66340509,209.33072407,211.58365759,122.94552529,225.91050584,-15.661094225,-18.676291793,-15.490881459,-42.41896528,-295.35032654,-54.546291326,93.197496422,115.38172708,62.472429694,52.97716897,64.945911076,34.560909746,111.125,33.875,172.5,32.355206304,27.451946652,30.864623762,0.29116046168,0.81038956907,0.17892535514,-20.862599068,-38.587159004,-18.839518629,29.170783476,44.547808987,18.839518629,0.73252279635,0.73252279635,1,-36.065464573,-48.187033048,-23.005028852,0.83634597932,0.64638237177,0.89983756244,0.80190674591,2117,658,181232484.54,4.5183267771,2117,0,2117,40110530.619,0.96442719325,2.7416666667,3.4337889089,0.92695486921,0.09966934341,0.36411086237,1.8795511757,0.52851079514,1.5154403133,3.5752422448,2086.5,2086.5,7.1156613469,0.082971839863,29.154759474,79,0,562.1372464,5.1961792227,35.510699023,423.4,296.35964638,1.4150937493,0.48928514557,0.68202753572,0.29379424095,119.64147299,31.318842286,0.055061244131,782.92421464,20.440139837,8.8803278628,0.00023159093795,185.00239491,46.818664572,0.90631796828,2,2,495,610,0.23382144544,0.28814359943,0.47803495513
1,127.26378446,63.563909774,156.93233083,46.529438944,44.757005313,41.33332847,0.053967138062,0.35242219786,0.19872740937,0.36595288501,0.18278095581,0.45126615918,17,0,70,247,203,255,157.81547619,108.6547619,174.2797619,208.83139535,166.5755814,219.53488372,-45.576576577,-50.959459459,-40.72972973,-771.9280193,-2082.5503919,-453.93017024,114.49172577,147.68736324,92.83511587,33.798152915,49.272542135,30.856353379,96.9375,21.0625,129.25,14.406893966,11.965934721,13.469873793,0.14862044066,0.56811559507,0.10421565797,-88.478451035,-114.98098323,-61.662344177,88.478451035,114.98098323,61.662344177,1,1,1,-80.077414317,-106.82906329,-54.580234431,0.6137891804,0.37304302304,0.7419527565,0.78037369589,1596,222,68620483.551,2.1717359231,1596,0,1596,31597066.118,0.71669274296,1.275862069,1.358525035,1.9485386558,0.82080200501,0.71286890475,1.1899333791,0.91172209045,0.47706447438,1.3892376337,1605,1605,8.0583521397,0.58711602846,21,23,0,185.34209921,5.7936018716,8.2059309684,532,328.07722668,1.7547589564,0.54514744628,0.52408726878,0.31270553019,110.91507971,5.4698033471,0.037396918327,1150.9224209,25.831914199,9.0018650249,0.0001439516713,128.49128812,47.815968472,0.86504771158,1,2,488,1108,0.30576441103,0.69423558897,0
0,214.07643272,166.03424786,224.06130867,39.356275394,47.652699591,31.597893946,-1.9511101508,-0.98471456041,-1.6840828874,0.35433028431,0.27481288576,0.37085682993,6,0,55,255,255,255,217.08486239,163.14793578,227.95584862,198.5431085,142.17478006,210.74662757,17.914893617,19.713897691,16.674513354,58.711369314,156.33380727,47.546379224,60.10623549,81.142958383,48.548880007,40.938902366,52.096608502,31.653113773,223.9375,200.75,227.875,30.719433487,38.946277101,29.694012444,0.13717860335,0.19400387099,0.13030833766,22.384771592,35.510600024,17.084352142,25.35427681,40.585725161,19.657583088,0.27750113173,0.094612947035,0.094612947035,14.43415657,18.59421757,8.9576702226,1.0723001002,1.1261137666,1.0416435086,0.80465454162,16001,2254,560161453.12,6.2884693353,16001,0.019964507542,16001,89077551.825,0.98505940767,3.054200542,3.1184182783,0.74481091506,0,0.10266215367,1.9650107803,0.42500645408,1.8623486266,4.454719446,16038,16038,6.848733601,0.055197360541,45,279,0,1910.7966747,5.1297771592,39.100176227,2666.8333333,5451.9938071,1.6473251729,0.44100216183,0.51494860582,0.30414348913,84.012749727,19.601862669,0.082396641571,511.84354606,15.909448276,8.7003581045,0.00074730829959,212.5949254,39.568283299,0.91462533262,4,1,1067,78,0.066683332292,0.0048746953315,0.92844197238
0,224.0529939,179.80114301,231.49993506,33.33685945,46.822226478,27.11370934,-1.7134542374,-1.0768317317,-1.6656123999,0.35264272912,0.28299361087,0.36436366,48,0,73,255,255,255,229.53576751,181.68181818,237.84053651,196.1696562,144.88266069,207.96337818,30.499435666,33.091422122,27.599887133,146.55188408,238.94952334,110.38139228,77.834377096,103.97128616,63.247490325,52.577535755,65.740476594,42.268340221,209.5625,161.5,212.1875,38.853842715,55.594514118,37.896600689,0.18540455814,0.34423847751,0.17859959087,50.176317164,68.503135439,37.879422151,51.131911572,69.803592994,38.519283227,0.099322799097,0.099322799097,0.099322799097,22.235651253,31.684258402,17.457076506,1.1101771085,1.2139138862,1.0815587898,0.80932586989,7699,1772,354354292.31,3.7863717931,7699,0,7699,93586766.349,0.88610951468,4.0829493088,4.3074259461,0.89122128954,0,0.0064505679942,2.3202844115,0.25658458867,2.3138338435,5.0487813908,7678.5,7678.5,6.6718857469,0.043587957293,27.018512172,223,0,1487.8305216,4.3482235937,36.800929735,1924.75,2936.6538249,1.6632961833,0.47176399924,0.49364229445,0.26362024714,11.033776315,24.18791819,0.10740061382,561.26528045,16.023392097,8.2147565543,0.0028471855647,220.44103143,34.808688596,0.87657689663,2,1,562,127,0.072996493051,0.016495648786,0.91050785816
1,138.37873197,86.678631332,170.97282791,53.368181861,55.526524691,44.642238815,-0.045387825394,0.36899611279,-0.090966014455,0.34941460283,0.21886874601,0.43171665117,3,0,41,255,246,255,159.03095238,117.23809524,181.88333333,210.90995261,173.25592417,227.94549763,-48.09352518,-51.160071942,-43.372302158,-338.73233552,-651.24192153,-194.65048739,120.17723819,135.27399792,96.928534759,60.678963389,71.032320434,48.503144377,182.4375,146.875,212.6875,56.601643914,62.593804606,37.354248001,0.31025224482,0.42617058455,0.17562972907,-74.633634927,-94.351290073,-54.837340252,74.633634927,94.351290073,54.837340252,1,1,1,-35.428251876,-46.776058631,-24.467383378,0.79616324331,0.6494985778,0.87480885731,0.76888821678,2981,556,9.3e+07,1.1923076923,2981,0,2981,7.8e+07,0.32928735426,2.5045045045,2.4334116068,1.8188966281,0.26333445153,0.29101802993,1.6283626654,0.61741156892,1.3373446355,2.5458558652,2983.5,2983.5,6.7492600161,0.1779889138,20,68,0,458.94968109,3.7345288181,30.563377097,248.41666667,142.12521377,1.7899342183,0.1944617466,0.48073392471,0.16230145774,79.837864645,47.087301064,0.038868083224,1374.3472072,27.529648727,9.448971274,9.9408239218e-05,140.08004435,54.570872251,0.87706810086,6,5,1782,644,0.59778597786,0.21603488762,0.18617913452
1,156.80285905,98.784087255,187.74669206,47.162190818,48.607506225,41.642773505,-0.35522226356,0.18433155512,-0.4895813831,0.35369041616,0.22282109614,0.4234884877,0,0,21,255,249,255,152.80645161,94.633691756,182.31326165,174.01390096,115.26064292,200.52736751,-19.970937913,-19.932628798,-18.336195509,-41.763802779,-50.554001058,-17.932644188,75.263007535,76.726376312,65.854852091,46.462780621,49.214211057,40.535601746,169.375,88.8125,177.9375,25.33987717,35.723274538,23.541104344,0.14960813089,0.40223250712,0.13229984879,-21.771557132,-21.297786839,-14.138823712,21.771557132,21.297786839,14.138823712,1,1,1,-23.576103223,-34.801477165,-15.086117979,0.86929682417,0.73948175227,0.92562289121,0.77536172253,40433,1750,347825632.41,1.5491024539,40433,0.13485714286,40433,224533652.72,0.56702654873,2.1186440678,1.931554912,2.0857293891,0.66087107066,0.55393827131,1.422481866,0.82589386779,0.86854359473,2.175755422,40487.5,40487.5,7.4540810107,0.22219676101,236,203,0,1513.1784452,16.605594501,36.243820488,320.8968254,237.94973557,1.6205794401,0.34297600522,0.60875963461,0.23585944423,173.88771714,42.140504903,0.040296636171,1224.140716,25.946684794,9.947120291,7.3527769501e-05,156.78890865,47.030756191,0.85045985842,36,84,13596,23940,0.33625998566,0.59209061905,0.071649395296
0,181.12194554,101.42168955,195.96997906,58.022357123,54.130398541,42.65239383,-1.3284790695,0.29697469882,-1.2506994799,0.37850949312,0.21195152353,0.40953898334,0,0,11,255,251,255,185.43177893,124.7357513,204.00172712,220.29692833,163.23720137,234.77303754,-32.674603175,-35.378306878,-29.214285714,-95.507397593,-484.45054944,-99.218382295,98.988168023,119.61025073,81.286911461,54.458147655,62.292030844,41.818571517,195.625,144.75,207.6875,33.557553174,32.154898538,32.512918106,0.17154020792,0.22214092254,0.15654730355,-29.260032248,-66.16554251,-29.00916188,29.260032248,66.16554251,29.00916188,1,1,1,-10.352983042,-40.816774545,-18.940080539,0.9459303465,0.71303982503,0.91186973483,0.8071597001,4297,756,181302932.79,3.7130308311,4297,0,4297,48828825.032,0.91703221019,2.3333333333,2.0602302032,1.3409856681,0.52897370258,0.0042907887984,1.4777703215,0.72475552406,1.4734795327,2.8832289323,4285.5,4285.5,6.3675488314,0.13020007636,30,101,0,643.12243197,4.2153131673,46.08423624,390.63636364,464.05157878,1.5917593934,0.25806009188,0.62212521904,0.18863368098,150.08000948,27.080575691,0.06038702793,996.14358492,21.472890897,9.1678608526,0.00016856935054,182.22195152,57.79966026,0.92244915135,1,7,210,1086,0.048871305562,0.25273446591,0.69839422853
1,180.38046312,133.71430762,195.89633492,52.435601138,59.824664267,43.788582431,-0.60103118756,-0.29567841368,-0.65812352647,0.35369335096,0.26218948946,0.38411715958,4,0,41,255,247,255,191.13878563,150.25774473,202.77447336,220.82115869,182.67128463,229.22544081,-26.285442436,-28.219790676,-23.86679353,-195.72837431,-341.49384077,-133.62988668,99.090337562,123.09668699,74.358671903,39.578944398,49.588064101,32.134367796,212.5625,169.8125,216.5625,31.492000472,37.890003217,28.259884886,0.14815407455,0.22312846944,0.13049297494,-43.922791615,-58.624947156,-32.75065762,43.922791615,58.624947156,32.75065762,1,1,1,-27.058594456,-32.96823769,-21.15570532,0.86955882478,0.80220941774,0.90253164496,0.79174609751,6521,1064,240552888.92,3.7924294835,6521,0.012218045113,6521,63429759.201,0.93537802427,2.66,2.3398576629,1.1311126704,0.20380309768,0.23441964643,1.8607530601,0.58898687435,1.6263334136,3.2940071425,6517.5,6517.5,6.9196337382,0.10439794282,22.360679775,128,0,885.71311849,4.1650870083,31.709410645,362.27777778,455.52275288,1.6269634907,0.35642388782,0.5733575834,0.25407720625,81.462617844,37.311399855,0.05314416895,1068.3866973,24.194673686,9.4487833947,0.00027296881817,180.52148379,52.37811521,0.89737688444,5,10,1662,1682,0.25486888514,0.2579358994,0.48719521546
1,170.94163978,121.65790473,212.51480357,52.817271589,54.253149468,37.954445968,-0.69145934501,-0.40812527755,-0.9978734397,0.33842166716,0.24085220543,0.42072612742,3,0,51,255,247,255,182.44351464,136.83054393,215.23953975,212.20707596,167.17689906,238.96253902,-28.3096,-28.5456,-23.244,-118.55141125,-119.16132317,-41.504642286,98.764218736,101.28776824,63.408430534,52.237661291,58.815862138,35.756336058,210.625,171.1875,238.8125,22.789457541,23.712387981,16.409672262,0.10819920494,0.13851705283,0.068713623709,-39.484808607,-37.806310401,-22.334420745,40.616787024,42.504751835,23.700049325,0.9056,0.9056,0.9056,-19.879293288,-13.358739778,-11.205595122,0.89582226138,0.90105857076,0.94991250155,0.75707208383,10538,1250,187984239.44,1.5686156291,10538,0,10538,119840855.82,0.59693392635,2.9620853081,2.1378052889,1.895040437,0.48092617195,0.13371788623,1.7001196115,0.71171651364,1.5664017253,3.0441841791,10524,10524,6.1409053785,0.1185376163,18.027756377,172,0,1056.2357251,3.457136322,26.381337551,363.37931034,1037.9550656,1.7097097717,0.2809648142,0.48485416637,0.24053416677,100.22781761,39.892713807,0.047087708496,937.69840135,22.333269317,9.6657285574,9.3730216998e-05,171.60921916,52.968419515,0.91262875041,8,19,1803,2455,0.17109508446,0.23296640729,0.59593850826
1,128.6358754,78.065520945,168.91460795,47.650407037,47.867488537,40.571583598,-0.48032916957,0.20436104643,-0.33514773518,0.34246643895,0.20783331927,0.44970024178,0,0,57,255,217,255,158.94130926,114.18961625,187.40180587,201.74943567,158.36794582,225.16930023,-39.992882562,-40.848754448,-36.017793594,-563.65671878,-1050.3515035,-297.25270883,114.39813802,124.18778596,89.757322923,44.607182708,55.197719906,36.2098876,122.0625,69.5,171.1875,49.474069913,48.10925067,48.022415014,0.40531752105,0.6922194341,0.28052524287,-77.198947626,-87.897346804,-52.377633472,77.198947626,87.897346804,52.377633472,1,1,1,-54.947977533,-56.779918377,-38.143491441,0.70069275345,0.57892592688,0.81578363004,0.7594402177,1862,562,8.1e+07,1.265625,1862,0,1862,6.4e+07,0.30377193446,3.1931818182,2.7841031149,1.7216737262,0.18689581096,0.24837265735,2.1315814418,0.56933262627,1.8832087845,3.256015667,1845.5,1845.5,6.0714718903,0.098297654146,17.029386366,80,0,485.71775123,3.6716124951,34.65896372,232.75,149.45797904,1.4641338639,0.34516091443,0.66572742431,0.15880495248,107.89281907,27.327739328,0.035543698908,1332.3988013,27.457387969,9.1586869741,0.00012549288339,131.71430068,50.471612309,0.85934686563,3,5,975,887,0.52363050483,0.47636949517,0
1,186.44427846,131.80101584,205.26322079,40.268498164,47.656365925,35.214715933,-0.76895260385,-0.10477221871,-0.78923732131,0.35614373613,0.25176479854,0.39209146533,26,0,58,255,242,255,194.61325116,141.57010786,212.14021572,175.41167435,122.3609831,194.11981567,18.368852459,18.509367681,17.460187354,134.60271969,180.49678707,73.478757947,104.50097206,153.00180793,75.916323124,59.087955453,79.159269148,43.952708704,152.6875,121.125,179.9375,79.593277629,89.488738817,69.6432595,0.52128221124,0.73881311717,0.38704138659,20.17572302,16.746498676,10.336768678,49.15445747,67.843622672,31.931058435,0.25409836066,0.25409836066,0.25409836066,-17.744351861,-37.220972443,-12.463855151,0.91309823748,0.77978621112,0.94275468452,0.79063804,3347,854,121492108.7,1.1737877669,3347,0,3347,103504323.46,0.075524780883,3.6495726496,3.7570835127,1.8968809398,0.49566776218,0.50238587858,2.3718872647,0.75752433086,1.8695013861,3.6903709522,3357.5,3357.5,6.5291302592,0.08179317002,18.681541692,110,0,718.20432851,3.6077775141,23.09493059,239.07142857,122.86953841,1.5527226299,0.34826140771,0.62826449781,0.23714020029,13.966600494,47.796379215,0.051071275927,827.7975001,21.02878584,9.1037219746,0.00016419594038,184.98963837,41.15272175,0.86925391627,3,8,1137,1249,0.33970720048,0.37317000299,0.28712279653
1,149.66522116,108.70078057,184.04076323,61.974820555,66.498614383,48.617371539,-0.31766641438,-0.041910575397,-0.37260561637,0.33829776806,0.24570325136,0.41599898058,8,0,57,255,239,255,187.48979592,151.92857143,208.94557823,232.81605351,200.40133779,245.46822742,-41.396174863,-43.980874317,-33.729508197,-404.31005387,-545.12047967,-260.84305433,110.80387576,162.35311101,79.497451046,45.785835488,77.33520216,30.138285161,89.75,42.6875,149.375,45.436081477,43.463661187,48.660655308,0.5062516042,1.0181823997,0.32576170917,-83.865074854,-100.3670839,-61.993312159,83.865074854,100.3670839,61.993312159,1,1,1,-51.03897998,-32.798162985,-39.28449165,0.74570049012,0.76820913174,0.82409292818,0.75728796129,1153,366,129841915.74,4.3252165875,1153,0,1153,30019748.865,0.91099153203,2.0795454545,3.3805912426,1.103678627,0.26452732003,0.38399254189,2.340104317,0.63941373746,1.9561117751,2.694675293,1104.5,1104.5,10.876733689,0.13949858083,36.400549446,29,0,315.42527698,10.08039693,53.218673005,192.16666667,81.599462144,1.3505115148,0.39962228248,0.74013530991,0.26741969967,13.503271931,9.4569461286,0.037896677238,1893.5161404,33.60272796,8.8360999839,0.00024451417467,151.0952267,63.382492224,0.87426089893,0,6,0,1153,0,1,0
0,208.73379282,157.66616573,217.88578536,30.408245982,36.693653157,27.204208069,-1.0161274378,-0.35772173848,-0.76794078519,0.35724608207,0.26984427974,0.37290963819,36,0,57,255,250,255,208.12490869,149.76186998,219.79327977,181.75755396,120.75611511,195.01582734,24.944008959,26.801231803,23.819148936,115.70293298,226.72505136,89.627626637,68.960055809,89.426216816,56.441677064,48.224645902,57.606008713,37.675533414,193.125,153,208.1875,20.724004801,21.065374433,19.092599188,0.10730876272,0.13768218584,0.091708672172,40.197371427,53.330077957,29.813050211,40.215126214,53.330077957,29.813050211,0.087346024636,0,0,27.610602806,28.9773187,18.265679711,1.1524410143,1.2251735047,1.0915022044,0.80800384605,19297,1786,416293438.8,4.4739109325,19297,0,19297,93049111.857,0.94516983816,2.4805555556,2.0073449112,1.2582728485,0.53308804477,0.28414765551,1.7855566768,0.75024872408,1.5014090213,3.2142271472,19323,19323,6.3691480058,0.10391696246,34.058772732,240,0,1528.5955214,4.369037543,25.499635909,3216.1666667,6843.8813407,1.4519088987,0.22865582782,0.68615869023,0.22903320648,100.32162116,21.153317111,0.073780279354,479.01840657,15.622570694,8.8516289178,0.00028525286733,207.75545045,30.82747652,0.86485459443,0,5,0,778,0,0.040317147743,0.95968285226
0,221.60513447,189.96543676,229.21993776,35.506899991,44.246219809,31.357338869,-2.0535317534,-1.2085316424,-1.9991325409,0.3458308626,0.29645482275,0.35771431465,9,0,47,255,255,255,223.46808511,187.38164894,233.40226064,192.60751979,153.48878628,205.85092348,28.129360465,30.473837209,25.42248062,155.1120272,232.3530982,99.36575092,74.450634804,92.233515681,60.712321744,50.293312583,56.352880355,40.991426107,242.625,225.4375,246.4375,11.185230217,14.097733639,10.246760159,0.046100897338,0.06253499812,0.041579549211,36.452254168,47.320648983,25.480951831,39.054327041,50.323735187,27.72975748,0.10125968992,0.10125968992,0.10125968992,27.567175205,33.945097175,18.011226426,1.1420710427,1.2175684098,1.0852769107,0.8010024197,8998,2064,467369497.65,5.8366356642,8998,0,8998,80075153.656,0.98097305978,3.8222222222,4.1592225315,0.75423498991,0.00044454323183,0.055482202818,2.3425097611,0.47374013194,2.2870275583,5.4397220226,8998.5,8998.5,6.6394350408,0.039447961269,30.61045573,255,0,1693.0559354,4.1331505477,37.687121229,2999.3333333,3767.9379271,0.9617586451,0.2788729454,0.75977115098,0.3188464034,29.997439775,41.985563095,0.095025036065,662.62916325,17.038766993,8.4319767538,0.0013360390878,219.03268947,36.64720561,0.86793194166,0,1,0,246,0,0.027339408758,0.97266059124
1,181.0486099,96.125546424,205.41493268,58.522724944,54.73703506,42.483273536,-0.84152113344,-0.16348454397,-0.91073102676,0.37516100969,0.19918715241,0.42565183789,13,0,57,255,234,255,197.03921569,121.54705882,215.94117647,229.15429688,156.69921875,242.21875,-29.343195266,-31.644970414,-24.383136095,-270.09866246,-559.81069531,-138.60694529,97.156719553,96.56833886,66.502470023,30.58544765,39.564730792,25.004251827,232.375,142.8125,241.25,12.673175411,13.785040578,13.07908636,0.05453760263,0.096525448252,0.05421382947,-49.931616381,-57.964584385,-29.177538018,49.931616381,57.964584385,29.177538018,1,1,1,-29.452511803,-38.543804443,-19.287958375,0.8600838249,0.71378933518,0.91416239335,0.79617461247,5719,676,118560224.77,1.5135589051,5719,0,5719,78332084.971,0.43379398409,2.1666666667,1.6238974647,2.1255862762,0.66917293233,0.3631798041,1.3976931581,0.8498426026,1.034513354,2.2347382184,5685,5685,6.4948813025,0.21868537668,24,88,0,571.54955462,4.0850913188,33.360924307,635.44444444,1418.3087041,1.6835223681,0.34702561833,0.57128475437,0.18012980843,160.99544573,45.767278979,0.0661929321,859.99665886,20.148948643,9.2606114986,0.00027311056358,181.07064596,58.565072179,0.93521720474,4,4,671,404,0.11732820423,0.070641720581,0.81203007519
0,204.99179864,152.65554299,221.51814668,48.724458915,57.644605002,35.550512555,-1.5380183601,-0.27877304586,-1.533405067,0.35394339404,0.26357845222,0.38247815374,0,0,28,255,255,255,202.44435737,148.56426332,218.03605016,228.54971857,179.32270169,239.89118199,-24.837192982,-29.202807018,-21.512280702,-39.437575606,-122.63802599,-30.568420555,75.538399023,95.573809061,56.910083363,43.727466957,54.489308473,31.963507225,210.1875,164,225.0625,23.543095458,29.094673052,19.749901107,0.11200996947,0.177406543,0.087752962432,-20.536377324,-36.192554076,-15.927449632,20.536377324,36.192554076,15.927449632,1,1,1,-6.6307227818,-20.743735481,-6.3917614644,0.96866721587,0.88037011651,0.97195487675,0.79333497149,21216,1632,3.39e+08,2.4214285714,21216,0.12683823529,21216,1.4e+08,0.80722749378,2.5420560748,2.2369909502,1.6777839316,0.25461915535,0.37001646186,1.7089211326,0.64118248966,1.3389046708,2.8010986855,21169,21169,7.8383284602,0.1366502646,207,178,0,1395.2224659,15.629139097,29.442905548,573.40540541,2405.3382687,1.4674626858,0.3138992194,0.73103843006,0.17227587496,8.7944168719,50.399343918,0.085394527755,687.03044233,17.645732013,8.9810302146,0.00077271943796,204.20650073,48.681961683,0.92469065685,8,27,1933,3969,0.091110482655,0.18707579186,0.72181372549
0,216.12377805,180.67258709,229.58653449,38.020367672,38.051968153,30.619550041,-3.2193477509,-2.4833280031,-3.1369900256,0.34503460772,0.28843793021,0.36652746208,0,0,35,255,251,255,217.66978193,181.03738318,233.79127726,203.04031008,166.47751938,220.95658915,14.038551402,13.814252336,12.561915888,92.64126802,123.4314885,55.780545351,69.074856263,85.355980306,53.695527148,48.29668239,55.907368281,37.225663489,212,155.5625,229.0625,22.613602101,19.940438655,15.212941653,0.10666793444,0.12818281176,0.066413933548,17.290888575,16.186741441,9.8563185655,24.805382187,29.420490443,15.949864401,0.28621495327,0.23364485981,0.28621495327,10.973992297,9.5769987775,6.679558032,1.0534925847,1.0559745513,1.0299656751,0.78746108506,7263,856,195239410.17,1.6991055678,7263,0,7263,114907168.73,0.74645515897,2.404494382,3.0888624326,1.7356008632,0.4611042269,0.49477151591,1.7759926919,0.70739663267,1.281221176,2.5110522596,7244.5,7244.5,6.5353528856,0.18273421646,16,108,0,705.81811165,3.6700729159,0,7263,0,1.7356008632,0,0.74645515897,0,114.38957564,0,0.081037028616,474.50189797,13.960422541,8.3459218121,0.00039270574878,215.5178933,38.298449781,0.91555968274,0,0,0,0,0,0,1
